time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-07T13:58:27.650Z,35.967,-117.3296667,4.2,1.05,ml,17,63,0.0847,0.23,ci,ci37465829,2021-02-09T19:30:44.464Z,"23km N of Trona, CA",earthquake,0.37,1.23,0.094,6,reviewed,ci,ci
2021-02-07T13:58:23.830Z,35.9743333,-117.3216667,2.91,1.21,ml,25,68,0.08884,0.14,ci,ci39543767,2021-02-09T19:24:53.456Z,"24km NNE of Trona, CA",earthquake,0.21,0.67,0.095,11,reviewed,ci,ci
2021-02-07T13:51:22.480Z,19.072,-64.7976,29,3.33,md,3,327,1.2329,0.19,pr,pr2021038010,2021-02-07T14:10:05.813Z,"81 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.05,18,0.11,3,reviewed,pr,pr
2021-02-07T13:49:10.080Z,19.191333770752,-155.501663208008,34.9900016784668,2.28999996,md,49,81,,0.0900000036,hv,hv72343762,2021-02-07T13:52:10.020Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.47,0.649999976,0.980000019,19,automatic,hv,hv
2021-02-07T13:24:08.270Z,18.0531,-66.6323,15,1.83,md,12,95,0.028,0.1,pr,pr2021038009,2021-02-07T13:53:08.944Z,"4 km N of Ponce, Puerto Rico",earthquake,0.42,0.46,0.21,5,reviewed,pr,pr
2021-02-07T13:21:26.190Z,60.5286666666667,-152.768833333333,4.34,-0.71,ml,6,138,,0.05,av,av91185966,2021-02-08T22:24:50.230Z,"80 km W of Salamatof, Alaska",earthquake,0.32,0.9,0.220283398524092,6,reviewed,av,av
2021-02-07T13:06:41.456Z,32.9094,-100.8999,5,2.8,mb_lg,,33,0.027,0.48,us,us6000dfcl,2021-02-07T14:09:25.040Z,"21 km N of Snyder, Texas",earthquake,2,1.9,0.052,100,reviewed,us,us
2021-02-07T13:03:04.639Z,61.3547,-151.7744,86.9,1.9,ml,,,,0.76,ak,ak0211r26h59,2021-02-07T13:16:11.730Z,"44 km WNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-07T12:53:29.470Z,19.2191666666667,-155.3815,30.78,1.66,md,27,218,,0.12,hv,hv72343717,2021-02-10T02:17:28.270Z,"10 km E of Pāhala, Hawaii",earthquake,0.76,0.86,0.0742332123622158,16,reviewed,hv,hv
2021-02-07T12:50:05.120Z,34.36333333,-97.4165,5.22,1.38,ml,18,223,0.04679081805,0.2,ok,ok2021cqpa,2021-02-08T19:52:54.312Z,"12 km SE of Ratliff City, Oklahoma",earthquake,,0.7,0.24,5,reviewed,ok,ok
2021-02-07T12:48:44.210Z,51.8596666666667,-177.904333333333,4.91,1.04,ml,5,180,,0.08,av,av91018838,2021-02-08T22:17:59.590Z,"87 km W of Adak, Alaska",earthquake,0.4,1.1,0.331259354357309,5,reviewed,av,av
2021-02-07T12:39:20.460Z,47.711,-120.158,4.66,0.65,ml,6,105,0.09547,0.07,uw,uw61712416,2021-02-10T19:27:25.450Z,"5 km NE of Entiat, Washington",earthquake,0.31,1.41,0.07509961899372,3,reviewed,uw,uw
2021-02-07T12:30:31.550Z,36.9685,-121.6121667,3.27,1.35,md,32,30,0.02749,0.12,nc,nc73519736,2021-02-09T20:02:08.078Z,"6km SW of Gilroy, CA",earthquake,0.19,0.47,0.132,26,reviewed,nc,nc
2021-02-07T12:25:33.730Z,-23.0214,171.8114,10,4.7,mb,,108,7.861,1.04,us,us6000dfce,2021-02-07T12:54:59.040Z,"southeast of the Loyalty Islands",earthquake,12.7,1.9,0.104,28,reviewed,us,us
2021-02-07T12:22:57.550Z,33.2225,-116.0466667,6.23,1.1,ml,56,38,0.07679,0.26,ci,ci39543759,2021-02-08T21:15:03.170Z,"12km NE of Ocotillo Wells, CA",earthquake,0.22,1.41,0.193,37,reviewed,ci,ci
2021-02-07T12:20:37.510Z,51.9413333333333,-177.008333333333,7.88,0.47,ml,5,320,,0.12,av,av91018883,2021-02-09T02:13:49.250Z,"26 km WNW of Adak, Alaska",earthquake,1.3,1.22,0.25225714138192,5,reviewed,av,av
2021-02-07T12:20:17.120Z,19.1931667327881,-155.478164672852,33.1199989318848,2.51999998,md,50,139,,0.100000001,hv,hv72343687,2021-02-07T12:25:47.950Z,"1 km S of Pāhala, Hawaii",earthquake,0.47,0.680000007,2.03999996,34,automatic,hv,hv
2021-02-07T12:16:15.840Z,35.6271667,-117.4706667,5.53,1.38,ml,33,84,0.04116,0.12,ci,ci39543751,2021-02-09T19:19:07.320Z,"17km SSW of Searles Valley, CA",earthquake,0.16,0.45,0.155,14,reviewed,ci,ci
2021-02-07T12:02:05.828Z,61.5923,-146.309,19.2,1.9,ml,,,,1,ak,ak0211r1kty3,2021-02-07T12:09:54.514Z,"50 km SSE of Nelchina, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-07T11:57:14.220Z,35.7028333,-117.5841667,9.54,0.65,ml,22,82,0.08295,0.13,ci,ci39543743,2021-02-09T19:12:10.297Z,"12km NE of Ridgecrest, CA",earthquake,0.2,0.54,0.047,7,reviewed,ci,ci
2021-02-07T11:52:12.930Z,37.2996667,-121.5735,7.42,0.99,md,24,54,0.05773,0.06,nc,nc73519726,2021-02-08T21:43:58.668Z,"20km NNE of Morgan Hill, CA",earthquake,0.21,0.34,0.213,22,reviewed,nc,nc
2021-02-07T11:45:42.900Z,35.7781667,-117.6078333,10.93,0.77,ml,23,69,0.03842,0.15,ci,ci39543735,2021-02-09T19:07:29.265Z,"18km W of Searles Valley, CA",earthquake,0.23,0.36,0.159,6,reviewed,ci,ci
2021-02-07T11:40:02.044Z,62.208,-149.2607,29.3,1.3,ml,,,,0.4,ak,ak0211r17j7w,2021-02-07T11:44:51.056Z,"31 km E of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-07T11:35:44.277Z,59.7607,-153.0853,105.8,1.6,ml,,,,0.47,ak,ak0211r16jwd,2021-02-07T11:55:52.596Z,"57 km E of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-07T11:27:56.405Z,62.2348,-148.7991,28,1.7,ml,,,,0.68,ak,ak0211r14v3s,2021-02-07T11:41:29.869Z,"50 km N of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-07T11:24:50.450Z,35.6061667,-117.4703333,10.69,0.85,ml,11,150,0.02071,0.17,ci,ci39543727,2021-02-08T15:04:44.607Z,"19km E of Ridgecrest, CA",earthquake,0.55,0.81,0.218,9,reviewed,ci,ci
2021-02-07T11:19:04.611Z,5.5254,126.3635,95.84,4.4,mb,,117,1.721,0.54,us,us6000dfc2,2021-02-07T11:45:57.040Z,"91 km ESE of Caburan, Philippines",earthquake,9.3,8.2,0.096,31,reviewed,us,us
2021-02-07T11:06:09.670Z,19.1691665649414,-155.456329345703,36.4799995422363,1.88,md,45,140,,0.129999995,hv,hv72343627,2021-02-07T11:09:22.900Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.5,0.779999971,0.699999988,8,automatic,hv,hv
2021-02-07T11:02:10.690Z,35.6603333,-117.4828333,7.32,0.89,ml,25,86,0.07557,0.14,ci,ci39543719,2021-02-09T18:47:56.316Z,"14km SSW of Searles Valley, CA",earthquake,0.19,0.46,0.195,9,reviewed,ci,ci
2021-02-07T11:02:08.900Z,19.2481,-64.8423,39,3.53,md,9,327,1.3524,0.48,pr,pr2021038008,2021-02-07T11:40:21.040Z,"100 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.51,31.37,0.04,9,reviewed,pr,pr
2021-02-07T10:55:56.570Z,33.7145,-116.7541667,16.51,0.55,ml,23,73,0.03351,0.15,ci,ci39543711,2021-02-08T15:05:05.225Z,"4km SW of Idyllwild, CA",earthquake,0.27,0.47,0.207,17,reviewed,ci,ci
2021-02-07T10:50:13.280Z,38.7798347,-122.7659988,1.68,0.44,md,9,109,0.009102,0.01,nc,nc73519716,2021-02-07T11:46:05.546Z,"1km WNW of The Geysers, CA",earthquake,0.51,0.85,0.16,2,automatic,nc,nc
2021-02-07T10:49:38.109Z,35.13616667,-95.3815,7.54,1.7,ml,47,204,0.09718092979,0.21,ok,ok2021cqlb,2021-02-08T19:32:02.588Z,"1 km NNW of Quinton, Oklahoma",earthquake,,0.4,0.14,6,reviewed,ok,ok
2021-02-07T10:35:54.430Z,53.3341666666667,-168.146666666667,22.02,0.19,ml,4,251,,0.09,av,av91018878,2021-02-09T19:32:26.220Z,"64 km NE of Nikolski, Alaska",earthquake,0.78,1.05,0.0807724478106815,4,reviewed,av,av
2021-02-07T10:31:42.770Z,53.3591666666667,-168.149333333333,17.32,0.31,ml,4,150,,0.09,av,av91018873,2021-02-09T19:31:56.070Z,"66 km NE of Nikolski, Alaska",earthquake,0.68,1.14,0.0844832490432572,4,reviewed,av,av
2021-02-07T10:26:13.460Z,19.2064990997314,-155.413833618164,34.1199989318848,2.48,ml,53,150,,0.119999997,hv,hv72343607,2021-02-07T11:37:58.040Z,"6 km E of Pāhala, Hawaii",earthquake,0.51,0.620000005,3.57,17,automatic,hv,hv
2021-02-07T10:23:35.970Z,33.9191667,-116.738,11.52,2.06,ml,101,23,0.03871,0.14,ci,ci39543703,2021-02-09T18:42:34.770Z,"4km E of Cabazon, CA",earthquake,0.1,0.28,0.124,106,reviewed,ci,ci
2021-02-07T10:12:52.096Z,61.7807,-148.3911,22.8,0.9,ml,,,,0.64,ak,ak0211r0g7f5,2021-02-07T11:17:46.835Z,"4 km ESE of Chickaloon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-07T10:07:27.300Z,35.8768333,-117.696,5.06,1.5,ml,32,36,0.08,0.14,ci,ci39543695,2021-02-09T18:10:12.584Z,"20km ESE of Little Lake, CA",earthquake,0.15,0.64,0.187,28,reviewed,ci,ci
2021-02-07T10:06:40.149Z,60.8038,-151.8382,81.8,1.7,ml,,,,0.45,ak,ak0211r0ew7f,2021-02-07T10:16:40.479Z,"32 km WNW of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-02-07T09:59:54.030Z,19.7236666666667,-156.190833333333,11.52,2.02,md,51,184,,0.17,hv,hv72343592,2021-02-10T02:39:39.250Z,"21 km W of Kalaoa, Hawaii",earthquake,0.57,0.68,0.082119793916027,26,reviewed,hv,hv
2021-02-07T09:44:36.250Z,19.44700050354,-155.596664428711,-1.29999995231628,1.70000005,md,12,172,,0.379999995,hv,hv72343572,2021-02-07T09:47:47.280Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.97,0.610000014,1.19000006,6,automatic,hv,hv
2021-02-07T09:30:12.289Z,34.33166667,-97.39016667,7,1.59,ml,42,85,0.07558516761,0.5,ok,ok2021cqil,2021-02-08T20:46:20.931Z,"14 km NE of Healdton, Oklahoma",earthquake,,1.1,0.39,4,reviewed,ok,ok
2021-02-07T09:30:03.470Z,47.145,-112.8501667,3.82,1.25,ml,15,100,0.232,0.13,mb,mb80487054,2021-02-10T23:52:36.220Z,"24 km NNW of Lincoln, Montana",earthquake,0.34,31.61,0.35,6,reviewed,mb,mb
2021-02-07T09:26:56.210Z,-24.3076,-67.0125,177.64,4.5,mb,,55,1.721,1.01,us,us6000dfbg,2021-02-07T09:46:59.040Z,"71 km W of San Antonio de los Cobres, Argentina",earthquake,4.8,7.5,0.05,119,reviewed,us,us
2021-02-07T09:18:56.980Z,38.8025017,-122.8235016,2.5,0.82,md,16,78,0.007751,0.02,nc,nc73519701,2021-02-07T10:40:05.175Z,"6km WNW of The Geysers, CA",earthquake,0.31,0.78,0.1,2,automatic,nc,nc
2021-02-07T09:14:09.651Z,63.2325,-151.0594,8.1,1.6,ml,,,,1.03,ak,ak0211qzv3z7,2021-02-07T09:25:14.533Z,"47 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-07T09:11:19.080Z,38.8011665,-122.8156662,3.86,0.55,md,9,101,0.01616,0.02,nc,nc73519696,2021-02-07T10:13:05.032Z,"6km WNW of The Geysers, CA",earthquake,0.66,1.75,,1,automatic,nc,nc
2021-02-07T09:09:00.507Z,62.6263,-143.0746,1.1,1.6,ml,,,,0.86,ak,ak0211qzu0qm,2021-02-07T09:20:03.677Z,"28 km N of Nabesna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-07T08:50:31.020Z,33.1981667,-116.4196667,15.5,0.93,ml,49,72,0.06988,0.2,ci,ci39543687,2021-02-09T17:54:07.400Z,"8km SSW of Borrego Springs, CA",earthquake,0.23,0.34,0.091,16,reviewed,ci,ci
2021-02-07T08:48:17.806Z,58.4468,-156.3723,8.2,1.8,ml,,,,0.45,ak,ak0211qzgzce,2021-02-07T08:59:21.045Z,"31 km SSE of King Salmon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-07T08:43:40.020Z,35.6371667,-117.4695,4.07,0.89,ml,13,161,0.0509,0.1,ci,ci39543679,2021-02-08T15:06:08.332Z,"16km SSW of Searles Valley, CA",earthquake,0.39,0.55,0.166,8,reviewed,ci,ci
2021-02-07T08:31:09.180Z,35.6963333,-117.5456667,2.02,0.7,ml,10,149,0.1264,0.18,ci,ci39543671,2021-02-08T15:06:40.074Z,"14km NE of Ridgecrest, CA",earthquake,0.43,0.61,0.124,8,reviewed,ci,ci
2021-02-07T08:23:43.830Z,39.204,-123.5965,4.58,1.21,md,9,83,0.0302,0.07,nc,nc73519691,2021-02-09T22:48:00.807Z,"14km E of Navarro Head, CA",earthquake,0.3,0.78,0.162,8,reviewed,nc,nc
2021-02-07T08:22:48.480Z,51.9333333333333,-176.9965,7.05,1.04,ml,5,318,,0.09,av,av91185871,2021-02-08T19:23:03.340Z,"25 km WNW of Adak, Alaska",earthquake,0.74,1.09,0.271197232665371,5,reviewed,av,av
2021-02-07T08:20:49.360Z,33.8421667,-117.6836667,8.9,0.62,ml,23,85,0.03412,0.2,ci,ci39543663,2021-02-08T18:29:48.086Z,"11km WSW of Corona, CA",earthquake,0.34,0.6,0.131,5,reviewed,ci,ci
2021-02-07T08:19:21.710Z,34.35933333,-97.41733333,5.83,1.63,ml,42,108,0.04679081805,0.29,ok,ok2021cqgc,2021-02-08T19:23:02.131Z,"13 km SE of Ratliff City, Oklahoma",earthquake,,0.6,0.24,7,reviewed,ok,ok
2021-02-07T08:18:25.690Z,61.314,-152.3845,3.63,-0.69,ml,5,288,,0.04,av,av91018888,2021-02-09T02:13:24.070Z,"72 km WNW of Tyonek, Alaska",earthquake,0.7,0.38,0.152492474005533,5,reviewed,av,av
2021-02-07T07:59:16.710Z,19.0955,-64.7286,40,3.42,md,15,328,1.2944,0.28,pr,pr2021038004,2021-02-07T13:33:19.585Z,"84 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.7,13.86,0.08,8,reviewed,pr,pr
2021-02-07T07:55:43.776Z,61.6408,-151.307,11.3,1.4,ml,,,,1,ak,ak0211qyx3r0,2021-02-07T08:00:25.046Z,"39 km S of Skwentna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-07T07:44:45.872Z,59.8015,-152.0291,58.8,1.5,ml,,,,0.38,ak,ak0211qyur1n,2021-02-07T07:55:04.246Z,"11 km WNW of Anchor Point, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-02-07T07:43:08.990Z,46.8051666666667,-121.989833333333,6.77,1.4,ml,21,78,0.04614,0.11,uw,uw61712401,2021-02-07T22:37:41.210Z,"6 km NNE of Ashford, Washington",earthquake,0.24,0.4,0.18532659326691,9,reviewed,uw,uw
2021-02-07T07:32:01.560Z,35.5985,-117.412,10.35,0.78,ml,12,154,0.04263,0.18,ci,ci39543655,2021-02-08T15:07:14.090Z,"19km S of Trona, CA",earthquake,0.83,0.59,0.261,8,reviewed,ci,ci
2021-02-07T07:31:46.120Z,33.6623333,-116.7161667,16.18,0.38,ml,28,75,0.03594,0.11,ci,ci39543647,2021-02-09T17:23:10.276Z,"9km S of Idyllwild, CA",earthquake,0.19,0.32,0.109,10,reviewed,ci,ci
2021-02-07T07:31:43.480Z,33.6601667,-116.7135,15.21,-0.32,ml,12,98,0.05087,0.09,ci,ci37465813,2021-02-09T17:26:22.232Z,"9km S of Idyllwild, CA",earthquake,0.35,0.54,0.054,1,reviewed,ci,ci
2021-02-07T07:26:11.890Z,17.9511,-66.819,12,2.36,md,16,196,0.226,0.28,pr,pr2021038007,2021-02-07T09:50:34.335Z,"4 km S of Indios, Puerto Rico",earthquake,0.82,0.55,0.21,13,reviewed,pr,pr
2021-02-07T07:20:50.900Z,35.9198333,-117.6936667,4.12,0.44,ml,14,65,0.04493,0.09,ci,ci39543639,2021-02-09T17:16:52.177Z,"19km E of Little Lake, CA",earthquake,0.16,0.38,0.099,5,reviewed,ci,ci
2021-02-07T07:11:00.980Z,19.2145004272461,-155.385665893555,31.6599998474121,1.96000004,md,24,189,,0.109999999,hv,hv72343517,2021-02-07T07:14:08.160Z,"9 km E of Pāhala, Hawaii",earthquake,0.68,1.20000005,1.29999995,3,automatic,hv,hv
2021-02-07T07:09:19.020Z,33.8666667,-117.0983333,11.33,0.35,ml,29,90,0.05819,0.16,ci,ci39543631,2021-02-09T17:13:48.635Z,"8km NNE of Nuevo, CA",earthquake,0.27,0.43,0.205,8,reviewed,ci,ci
2021-02-07T07:07:18.280Z,34.2281667,-117.4496667,9.87,0.89,ml,47,50,0.02776,0.15,ci,ci39543623,2021-02-09T16:54:33.057Z,"4km W of Devore, CA",earthquake,0.18,0.34,0.105,21,reviewed,ci,ci
2021-02-07T07:05:22.850Z,19.371166229248,-155.251495361328,26.1200008392334,1.88,md,38,57,,0.109999999,hv,hv72343512,2021-02-07T07:08:26.020Z,"8 km SSW of Volcano, Hawaii",earthquake,0.46,0.50999999,1.45000005,10,automatic,hv,hv
2021-02-07T07:02:55.760Z,33.2243333,-116.7355,13.45,0.44,ml,38,32,0.02269,0.15,ci,ci39543615,2021-02-09T16:38:30.978Z,"3km SE of Lake Henshaw, CA",earthquake,0.17,0.41,0.16,8,reviewed,ci,ci
2021-02-07T06:57:41.415Z,62.9781,-150.8434,130.1,1.5,ml,,,,0.24,ak,ak0211qyc3ed,2021-02-07T07:01:28.567Z,"53 km N of Petersville, Alaska",earthquake,,2.1,,,automatic,ak,ak
2021-02-07T06:52:08.810Z,17.9715,-66.8353,14,2.09,md,11,199,0.2089,0.2,pr,pr2021038005,2021-02-07T07:54:06.422Z,"Puerto Rico",earthquake,0.71,0.77,0.12,5,reviewed,pr,pr
2021-02-07T06:41:37.150Z,38.8356667,-122.8111649,2.01,0.56,md,13,54,0.01228,0.02,nc,nc73519686,2021-02-07T09:18:05.350Z,"8km W of Cobb, CA",earthquake,0.28,0.6,,1,automatic,nc,nc
2021-02-07T06:21:46.120Z,36.0843333,-117.9276667,4.51,0.74,ml,15,97,0.03433,0.11,ci,ci39543599,2021-02-08T20:58:44.705Z,"5km NNE of Coso Junction, CA",earthquake,0.22,0.3,0.341,6,reviewed,ci,ci
2021-02-07T06:10:38.754Z,-21.0437,-69.2117,109.64,4.2,mb,,51,0.257,0.76,us,us6000dfat,2021-02-07T07:39:01.545Z,"134 km SE of Iquique, Chile",earthquake,5.7,6.5,0.187,9,reviewed,us,us
2021-02-07T06:10:12.500Z,38.7983322,-122.7490005,1.14,0.15,md,9,97,0.01787,0.03,nc,nc73519681,2021-02-07T08:51:07.200Z,"2km NNE of The Geysers, CA",earthquake,0.29,1.61,0.08,2,automatic,nc,nc
2021-02-07T06:05:11.922Z,64.8542,-148.9627,19.5,1.6,ml,,,,0.17,ak,ak0211qy0vw4,2021-02-07T06:08:13.175Z,"29 km NNE of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-07T06:05:09.490Z,38.8339996,-122.8160019,1.66,0.89,md,15,58,0.01156,0.02,nc,nc73519676,2021-02-07T08:26:04.988Z,"8km NW of The Geysers, CA",earthquake,0.24,0.65,,1,automatic,nc,nc
2021-02-07T06:04:01.700Z,38.8089981,-122.8241653,2.5,0.57,md,9,144,0.01292,0.02,nc,nc73519671,2021-02-07T07:58:04.845Z,"7km WNW of The Geysers, CA",earthquake,0.41,0.98,0.01,2,automatic,nc,nc
2021-02-07T05:54:32.800Z,37.4925,-118.853,3.03,0.73,md,16,126,0.09919,0.09,nc,nc73519666,2021-02-07T17:25:04.554Z,"17km WSW of Toms Place, CA",earthquake,0.59,2.49,0.167,15,reviewed,nc,nc
2021-02-07T05:48:13.150Z,37.4831667,-118.9935,1.88,0.8,md,18,125,0.1294,0.07,nc,nc73519661,2021-02-07T16:57:07.396Z,"17km S of Mammoth Lakes, CA",earthquake,0.3,1.77,0.146,13,reviewed,nc,nc
2021-02-07T05:47:29.570Z,38.7991676,-122.7386703,1.6,0.64,md,9,104,0.01598,0.03,nc,nc73519656,2021-02-07T07:31:04.694Z,"3km NNE of The Geysers, CA",earthquake,0.29,1.07,0.07,2,automatic,nc,nc
2021-02-07T05:45:52.249Z,-3.2929,146.0591,10,6.3,mww,,43,1.801,0.87,us,us6000dfad,2021-02-09T06:02:00.358Z,"193 km SW of Lorengau, Papua New Guinea",earthquake,8.4,1.8,0.061,26,reviewed,us,us
2021-02-07T05:35:49.380Z,33.1876667,-115.5975,3.8,1.03,ml,12,93,0.0183,0.15,ci,ci39543591,2021-02-08T18:32:36.431Z,"9km SW of Niland, CA",earthquake,0.29,0.25,0.104,5,reviewed,ci,ci
2021-02-07T05:25:14.100Z,19.1843338012695,-155.491165161133,33.8300018310547,1.96000004,md,47,74,,0.150000006,hv,hv72343452,2021-02-07T05:28:14.940Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.55,0.870000005,1.25999999,16,automatic,hv,hv
2021-02-07T05:20:05.360Z,19.1943340301514,-155.422836303711,30.7700004577637,2.05999994,md,28,163,,0.119999997,hv,hv72343442,2021-02-07T05:23:07.780Z,"5 km E of Pāhala, Hawaii",earthquake,0.53,1.23000002,1.02999997,3,automatic,hv,hv
2021-02-07T05:18:19.840Z,19.1038341522217,-155.414337158203,40.3199996948242,1.71000004,md,25,251,,0.119999997,hv,hv72343437,2021-02-07T05:21:19.750Z,"12 km SSE of Pāhala, Hawaii",earthquake,1.6,2.63000011,1.01999998,3,automatic,hv,hv
2021-02-07T05:14:39.520Z,51.9513333333333,-176.993333333333,7.65,0.61,ml,6,322,,0.21,av,av91185801,2021-02-08T19:16:31.820Z,"26 km WNW of Adak, Alaska",earthquake,1.34,1.77,0.310683429775752,5,reviewed,av,av
2021-02-07T05:10:30.320Z,58.196,-155.266333333333,6.34,-1.02,ml,4,215,,0.08,av,av91018863,2021-02-09T01:05:00.610Z,"84 km NW of Karluk, Alaska",earthquake,0.64,1.23,0.183992285272715,2,reviewed,av,av
2021-02-07T05:06:37.222Z,18.0418,-72.1172,10,3.6,ml,,87,1.222,0.45,us,us6000df9x,2021-02-07T22:39:11.040Z,"22 km SSW of Belle-Anse, Haiti",earthquake,5.9,2,0.109,11,reviewed,us,us
2021-02-07T04:49:02.166Z,55.9945,-157.0683,6.8,3.3,ml,,,,0.58,ak,ak0211qx3fg5,2021-02-07T05:03:26.512Z,"89 km ESE of Chignik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-07T04:40:14.140Z,36.44466667,-98.78,7.97,1.7,ml,46,101,0.01799646848,0.12,ok,ok2021cpyw,2021-02-08T17:43:48.337Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.2,0.12,6,reviewed,ok,ok
2021-02-07T04:32:37.914Z,63.4713,-148.1988,0.2,1.5,ml,,,,0.64,ak,ak0211qwzv10,2021-02-07T04:52:24.357Z,"38 km ENE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-02-07T04:27:24.330Z,44.3261667,-116.1078333,5,1.9,ml,6,135,0.765,0.29,mb,mb80486674,2021-02-10T20:50:48.980Z,"3 km NNW of Smiths Ferry, Idaho",earthquake,0.92,3.38,0.161,10,reviewed,mb,mb
2021-02-07T04:23:05.330Z,18.9685001373291,-155.371505737305,37.560001373291,2.17000008,md,44,232,,0.140000001,hv,hv72343397,2021-02-07T04:26:23.520Z,"24 km ESE of Naalehu, Hawaii",earthquake,0.89,1.25,1.54999995,6,automatic,hv,hv
2021-02-07T04:22:56.507Z,6.7833,125.2056,15.55,6,mww,,37,0.467,1.38,us,us6000df9r,2021-02-09T04:31:42.813Z,"0 km WSW of Bansalan, Philippines",earthquake,8,3.1,0.048,41,reviewed,us,us
2021-02-07T04:16:32.340Z,34.1173333,-116.8495,2.27,0.87,ml,22,61,0.0755,0.21,ci,ci39543559,2021-02-08T15:08:13.860Z,"15km SSE of Big Bear Lake, CA",earthquake,0.42,0.75,0.095,21,reviewed,ci,ci
2021-02-07T04:08:28.830Z,38.7993317,-122.7373352,0.74,0.63,md,7,95,0.01608,0.02,nc,nc73519646,2021-02-07T04:35:04.456Z,"3km SSW of Cobb, CA",earthquake,0.31,1,0.07,2,automatic,nc,nc
2021-02-07T04:07:26.684Z,63.658,-147.5444,81.5,1.3,ml,,,,0.3,ak,ak0211qwuh98,2021-02-07T04:10:58.800Z,"68 km E of McKinley Park, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-02-07T04:04:41.288Z,-54.813,-135.9412,10,5,mb,,95,39.376,0.74,us,us6000df9m,2021-02-07T04:27:12.040Z,"Pacific-Antarctic Ridge",earthquake,13.6,1.8,0.133,18,reviewed,us,us
2021-02-07T04:02:37.330Z,33.6603333,-116.7518333,12.46,0.45,ml,35,43,0.05964,0.11,ci,ci39543543,2021-02-09T16:30:19.107Z,"9km SSW of Idyllwild, CA",earthquake,0.16,0.28,0.158,11,reviewed,ci,ci
2021-02-07T04:00:51.620Z,61.3198333333333,-152.168833333333,-2.3,-1.01,ml,6,191,,0.14,av,av91018853,2021-02-09T00:58:55.180Z,"61 km WNW of Beluga, Alaska",earthquake,0.56,1.96,0.222225116878181,5,reviewed,av,av
2021-02-07T03:58:24.830Z,61.0537,-149.7401,37.1,1.4,ml,,,,0.78,ak,ak0211qwjz0b,2021-02-07T04:05:48.149Z,"16 km NNW of Hope, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-07T03:55:54.800Z,38.8131676,-122.8205032,2.94,1.13,md,32,51,0.008023,0.02,nc,nc73519636,2021-02-07T06:38:05.134Z,"7km NW of The Geysers, CA",earthquake,0.2,0.38,0.12,7,automatic,nc,nc
2021-02-07T03:32:50.091Z,53.5687,-165.8324,35,3.2,ml,,195,0.486,0.76,us,us6000df9j,2021-02-07T03:56:38.040Z,"57 km SE of Unalaska, Alaska",earthquake,4.8,2,0.091,16,reviewed,us,us
2021-02-07T03:22:53.480Z,38.0346667,-118.8068333,4.72,1.28,md,19,104,0.2941,0.08,nc,nc73519626,2021-02-08T22:55:04.590Z,"27km SE of Bodie, CA",earthquake,0.38,8.11,0.11,16,reviewed,nc,nc
2021-02-07T03:08:22.074Z,60.3274,-152.7001,103.9,1.8,ml,,,,0.76,ak,ak0211qw9900,2021-02-07T03:33:43.947Z,"65 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-02-07T03:07:10.460Z,35.0053333,-118.4555,9.07,0.91,ml,14,93,0.09469,0.08,ci,ci39543511,2021-02-08T18:15:25.977Z,"14km S of Tehachapi, CA",earthquake,0.18,0.55,0.166,4,reviewed,ci,ci
2021-02-07T03:05:37.020Z,33.2185,-115.981,7.22,1.17,ml,45,70,0.06157,0.18,ci,ci39543503,2021-02-08T23:34:18.580Z,"9km SSW of Salton City, CA",earthquake,0.19,0.79,0.174,18,reviewed,ci,ci
